"Noncode_id","Lncbook_id","UID","target","gene_name","ensembl_id","num_id","PMID","NCBI_id","reason_summary","Organism","Alias","chr","start","end","strand","cancer_related","disease_related","vivo","vitro"
"NONHSAG093581.1","HSALNG0053233","ELH002130","N.A.","N.A.","N.A.","1455",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123308405","123339509","+","0","1","0","0"
"NONHSAG094470.1","HSALNG0053235","ELH002132","N.A.","N.A.","N.A.","1456",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123337619","123439002","-","0","1","0","0"
"N.A.","HSALNG0053236","ELH002133","N.A.","N.A.","N.A.","1457",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123349339","123352590","+","0","1","0","0"
"NONHSAG044751.2","HSALNG0053237","ELH002135","N.A.","TRDN-AS1","ENSG00000235535.8","1458",,"101927990","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123389421","123513455","+","0","1","0","0"
"N.A.","HSALNG0053239","ELH002137","N.A.","N.A.","ENSG00000285691.2","1459",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123519439","123570916","+","0","1","0","0"
"NONHSAG113024.1","HSALNG0053242","ELH002138","N.A.","N.A.","ENSG00000285941.1","1460",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","123589711","123685323","+","0","1","0","0"
"N.A.","HSALNG0054064","ELH002145","N.A.","N.A.","N.A.","1461",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","144188810","144190541","-","0","1","0","0"
"NONHSAG113087.1","HSALNG0054891","ELH002153","N.A.","N.A.","N.A.","1462",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr6","161544607","161595373","+","0","1","0","0"
"NONHSAG097494.2","HSALNG0055491","ELH002353","N.A.","N.A.","ENSG00000240093.1","1463",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","82179","194357","-","0","1","0","0"
"NONHSAG046811.2","HSALNG0055770","ELH002297","N.A.","CARD11-AS1","ENSG00000237286.1","1464",,"101927256","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","2944024","2947092","+","0","1","0","0"
"NONHSAG097020.1","HSALNG0056996","ELH002298","N.A.","GARS1-DT","ENSG00000196295.12","1465",,"401320","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","30384230","31211456","-","0","1","0","0"
"NONHSAG097101.1","HSALNG0057946","ELH002314","N.A.","N.A.","ENSG00000285165.1","1466",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","50382723","50400114","-","0","1","0","0"
"N.A.","HSALNG0058160","ELH002317","N.A.","N.A.","N.A.","1467",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","55019296","55020877","-","0","1","0","0"
"N.A.","HSALNG0058163","ELH002319","N.A.","N.A.","N.A.","1468",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","55150308","55156125","-","0","1","0","0"
"NONHSAG047619.2","HSALNG0058164","ELH002320","N.A.","N.A.","N.A.","1469",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","55156607","55171211","+","0","1","0","0"
"N.A.","HSALNG0058165","ELH002321","N.A.","N.A.","N.A.","1470",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","55158866","55161285","-","0","1","0","0"
"NONHSAG047620.3","HSALNG0058166","ELH002322","N.A.","EGFR-AS1","ENSG00000224057.1","1471",,"100507500","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","55171673","55188949","-","0","1","0","0"
"N.A.","HSALNG0058571","ELH002331","N.A.","N.A.","N.A.","1472",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","65964146","65975006","-","0","1","0","0"
"NONHSAG097162.1","HSALNG0059043","ELH002346","N.A.","N.A.","N.A.","1473",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","76006795","76279258","-","0","1","0","0"
"NONHSAG048057.3","HSALNG0059132","ELH002349","N.A.","APTR","ENSG00000214293.9","1474",,"100505854","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","77477984","77697345","-","0","1","0","0"
"NONHSAG048101.3","HSALNG0059245","ELH002350","N.A.","CACNA2D1-AS1","ENSG00000223770.5","1475",,"101927356","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","81690254","82072476","+","0","1","0","0"
"N.A.","HSALNG0059259","ELH002352","N.A.","N.A.","N.A.","1476",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","82124813","82349644","-","0","1","0","0"
"NONHSAG048189.2","HSALNG0059515","ELH002358","N.A.","N.A.","N.A.","1477",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","91939509","91940928","-","0","1","0","0"
"NONHSAG113834.1","HSALNG0059516","ELH002360","N.A.","N.A.","N.A.","1478",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","92085182","92085599","-","0","1","0","0"
"NONHSAG048228.2","HSALNG0059620","ELH002363","N.A.","N.A.","ENSG00000285090.1","1479",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","94261971","94395762","-","0","1","0","0"
"N.A.","HSALNG0059629","ELH002366","N.A.","N.A.","N.A.","1480",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","94418419","94428429","-","0","1","0","0"
"N.A.","HSALNG0060046","ELH002226","N.A.","N.A.","N.A.","1481",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","100806539","100817072","+","0","1","0","0"
"N.A.","HSALNG0060268","ELH002231","N.A.","N.A.","N.A.","1482",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","104368189","104535463","+","0","1","0","0"
"N.A.","HSALNG0060327","ELH002233","N.A.","N.A.","N.A.","1483",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","105553629","105565108","+","0","1","0","0"
"NONHSAG097249.1","HSALNG0060393","ELH002234","N.A.","N.A.","N.A.","1484",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","106872884","106883879","-","0","1","0","0"
"N.A.","HSALNG0060458","ELH002235","N.A.","N.A.","N.A.","1485",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","107919876","107922039","-","0","1","0","0"
"NONHSAG048602.2","HSALNG0060740","ELH002238","N.A.","N.A.","ENSG00000243243.5","1486",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","116194588","116499546","-","0","1","0","0"
"N.A.","HSALNG0060752","ELH002240","N.A.","N.A.","ENSG00000235427.1","1487",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","116542718","116559613","-","0","1","0","0"
"NONHSAG048610.2","HSALNG0060755","ELH002241","N.A.","COMETT","ENSG00000243220.1","1488",,"100996266","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","116563594","116688391","-","0","1","0","0"
"NONHSAG097285.1","HSALNG0060762","ELH002242","N.A.","N.A.","N.A.","1489",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","116739683","116741570","-","0","1","0","0"
"NONHSAG096599.1","HSALNG0060763","ELH002243","N.A.","N.A.","N.A.","1490",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","116758132","116763125","+","0","1","0","0"
"NONHSAG048623.2","HSALNG0060794","ELH002244","N.A.","N.A.","N.A.","1491",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","117447905","117504308","+","0","1","0","0"
"N.A.","HSALNG0060795","ELH002246","N.A.","N.A.","N.A.","1492",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","117517139","117535411","+","0","1","0","0"
"NONHSAG048626.2","HSALNG0060798","ELH002249","N.A.","N.A.","ENSG00000083622.8","1493",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","117604533","117691046","-","0","1","0","0"
"NONHSAG048695.3","HSALNG0061066","ELH002255","N.A.","POT1-AS1","ENSG00000224897.8","1494",,"401398","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","124925770","125482966","+","0","1","0","0"
"N.A.","HSALNG0061281","ELH002257","N.A.","N.A.","N.A.","1495",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","129191026","129214115","-","0","1","0","0"
"N.A.","HSALNG0062001","ELH002272","N.A.","N.A.","N.A.","1496",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","144403923","144779170","+","0","1","0","0"
"N.A.","HSALNG0062091","ELH002274","N.A.","N.A.","N.A.","1497",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","148802093","148824109","+","0","1","0","0"
"N.A.","HSALNG0062310","ELH002280","N.A.","N.A.","N.A.","1498",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","150974910","150977816","+","0","1","0","0"
"NONHSAG097436.1","HSALNG0062386","ELH002282","N.A.","N.A.","N.A.","1499",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","151835716","151879212","-","0","1","0","0"
"NONHSAG049185.2","HSALNG0062390","ELH002283","N.A.","PRKAG2-AS1","ENSG00000239911.2","1500",,"100505483","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","151876284","151879326","+","0","1","0","0"
"N.A.","HSALNG0062433","ELH002286","N.A.","N.A.","N.A.","1501",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr7","152553917","152685031","+","0","1","0","0"
"NONHSAG099310.1","HSALNG0063531","ELH002407","N.A.","N.A.","N.A.","1502",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","13085595","13088522","-","0","1","0","0"
"N.A.","HSALNG0063540","ELH002412","N.A.","N.A.","N.A.","1503",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","13396494","13429327","+","0","1","0","0"
"NONHSAG098633.1","HSALNG0063547","ELH002413","N.A.","N.A.","N.A.","1504",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","13462698","13538562","+","0","1","0","0"
"N.A.","HSALNG0063617","ELH002432","N.A.","N.A.","N.A.","1505",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","16114396","16160630","+","0","1","0","0"
"NONHSAG049655.3","HSALNG0063700","ELH002434","N.A.","N.A.","N.A.","1506",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","18059644","18084110","-","0","1","0","0"
"NONHSAG098653.2","HSALNG0063701","ELH002436","N.A.","N.A.","ENSG00000245281.8","1507",,"101929066","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","18084154","18127402","+","0","1","0","0"
"NONHSAG099360.1","HSALNG0064117","ELH002440","N.A.","N.A.","N.A.","1508",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","26360972","26363872","-","0","1","0","0"
"NONHSAG099361.1","HSALNG0064118","ELH002441","N.A.","N.A.","N.A.","1509",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","26365290","26371129","-","0","1","0","0"
"N.A.","HSALNG0064337","ELH002443","N.A.","N.A.","N.A.","1510",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","30095676","30106028","+","0","1","0","0"
"NONHSAG098764.1","HSALNG0064590","ELH002445","N.A.","N.A.","N.A.","1511",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","37836737","37852651","+","0","1","0","0"
"N.A.","HSALNG0064881","ELH002449","N.A.","N.A.","N.A.","1512",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","42328144","42331092","-","0","1","0","0"
"NONHSAG099425.1","HSALNG0065082","ELH002451","N.A.","N.A.","N.A.","1513",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","47773111","47776867","-","0","1","0","0"
"NONHSAG050167.2","HSALNG0065087","ELH002452","N.A.","N.A.","ENSG00000287959.1","1514",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","47941394","47945779","+","0","1","0","0"
"N.A.","HSALNG0065451","ELH002456","N.A.","N.A.","N.A.","1515",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","56068467","56070446","+","0","1","0","0"
"NONHSAG050273.2","HSALNG0065452","ELH002458","N.A.","N.A.","N.A.","1516",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","56073058","56074492","-","0","1","0","0"
"NONHSAG050345.2","HSALNG0065692","ELH002462","N.A.","N.A.","N.A.","1517",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","61684038","61714519","-","0","1","0","0"
"NONHSAG098896.1","HSALNG0066083","ELH002468","N.A.","N.A.","ENSG00000254031.6","1518",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","70669369","71228629","+","0","1","0","0"
"N.A.","HSALNG0066847","ELH002474","N.A.","N.A.","N.A.","1519",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","89933336","89953354","-","0","1","0","0"
"NONHSAG099615.1","HSALNG0066990","ELH002477","N.A.","N.A.","N.A.","1520",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","93752528","93769662","-","0","1","0","0"
"NONHSAG114109.1","HSALNG0066993","ELH002479","N.A.","N.A.","N.A.","1521",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","93814983","93816696","+","0","1","0","0"
"NONHSAG099623.1","HSALNG0067066","ELH002481","N.A.","N.A.","N.A.","1522",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","95037142","95048716","-","0","1","0","0"
"N.A.","HSALNG0067511","ELH002373","N.A.","N.A.","ENSG00000286337.1","1523",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","103315594","103323337","-","0","1","0","0"
"N.A.","HSALNG0067586","ELH002375","N.A.","N.A.","N.A.","1524",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","105429559","105444324","-","0","1","0","0"
"NONHSAG051010.2","HSALNG0067587","ELH002376","N.A.","ZFPM2-AS1","ENSG00000253420.1","1525",,"102723356","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","105463815","106060524","-","0","1","0","0"
"N.A.","HSALNG0067947","ELH002378","N.A.","N.A.","N.A.","1526",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","116857279","116874771","-","0","1","0","0"
"NONHSAG099741.1","HSALNG0068436","ELH002389","N.A.","CASC8,CASC11","ENSG00000246228.6","1527",,"727677","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","127252769","127738987","-","0","1","0","0"
"NONHSAG114404.1","HSALNG0068468","ELH002393","N.A.","N.A.","N.A.","1528",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","127737776","127738352","-","0","1","0","0"
"N.A.","HSALNG0068704","ELH002409","N.A.","N.A.","N.A.","1529",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","132888401","132901300","-","0","1","0","0"
"N.A.","HSALNG0068721","ELH002411","N.A.","N.A.","N.A.","1530",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","133130110","133145483","-","0","1","0","0"
"NONHSAG099242.2","HSALNG0069352","ELH002424","N.A.","N.A.","N.A.","1531",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","143919768","143920248","+","0","1","0","0"
"N.A.","HSALNG0069353","ELH002426","N.A.","N.A.","N.A.","1532",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","143927909","143929008","-","0","1","0","0"
"N.A.","HSALNG0069439","ELH002430","N.A.","N.A.","ENSG00000265393.1","1533",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr8","144512567","144513672","+","0","1","0","0"
"N.A.","HSALNG0069610","ELH002537","N.A.","N.A.","N.A.","1534",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","2107860","2116316","-","0","1","0","0"
"N.A.","HSALNG0069862","ELH002559","N.A.","N.A.","N.A.","1535",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","6509208","6536027","+","0","1","0","0"
"NONHSAG114723.1","HSALNG0069867","ELH002560","N.A.","N.A.","N.A.","1536",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","6553432","6554909","-","0","1","0","0"
"NONHSAG101906.1","HSALNG0070392","ELH002539","N.A.","N.A.","ENSG00000236921.1","1537",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","21932644","22239600","-","0","1","0","0"
"NONHSAG101227.1","HSALNG0070394","ELH002540","N.A.","CDKN2A-DT","ENSG00000224854.3","1538",,"51198","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","21959789","21979105","+","0","1","0","0"
"NONHSAG101229.2","HSALNG0070397","ELH002544","N.A.","CDKN2B-AS1,LINC01239","ENSG00000240498.9","1539",,"100048912","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","21994130","22876986","+","0","1","0","0"
"NONHSAG052097.2","HSALNG0070900","ELH002549","N.A.","N.A.","N.A.","1540",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","35073844","35074980","-","0","1","0","0"
"N.A.","HSALNG0070987","ELH002552","N.A.","N.A.","N.A.","1541",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","36214441","36255640","-","0","1","0","0"
"N.A.","HSALNG0071018","ELH002554","N.A.","N.A.","ENSG00000250850.2","1542",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","37002658","37008040","+","0","1","0","0"
"NONHSAG052511.2","HSALNG0071739","ELH002565","N.A.","N.A.","N.A.","1543",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","69378768","69408830","-","0","1","0","0"
"NONHSAG101514.1","HSALNG0072961","ELH002581","N.A.","N.A.","N.A.","1544",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95130972","95161286","+","0","1","0","0"
"NONHSAG101513.1","HSALNG0072962","ELH002582","N.A.","N.A.","N.A.","1545",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95135032","95141733","+","0","1","0","0"
"NONHSAG101515.1","HSALNG0072963","ELH002584","N.A.","N.A.","N.A.","1546",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95169743","95172080","+","0","1","0","0"
"N.A.","HSALNG0072964","ELH002585","N.A.","N.A.","N.A.","1547",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95185177","95393999","+","0","1","0","0"
"NONHSAG052925.3","HSALNG0072965","ELH002588","N.A.","N.A.","N.A.","1548",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95185277","95427258","-","0","1","0","0"
"NONHSAG052929.2","HSALNG0072978","ELH002589","N.A.","N.A.","N.A.","1549",,"N.A.","[ClinVar] Associated with variants in ClinVar.","Human","N.A.","chr9","95463609","95470019","+","0","1","0","0"
